,0,1,2,3
13303,Albino Armani 2015  Valpolicella Classico Superiore Ripasso,88,Aromas of black-skinned berry and exotic spice set the tone on this ...,$20
13304,Pasqua 2015  Valpolicella Superiore Ripasso,88,"Made with 60% Corvina, 20% Rondinella, 10% Corvinone and 10% Negrara, this ...",$35
13305,Roccolo del Lago 2016  Bardolino Classico,88,"Made with organically cultivated Corvina and Rondinella grapes, this spicy red boasts ...",$15
13306,Zenato 2016  Valpolicella Superiore,87,"Made with 85% Corvina, 10% Rondinella and 5% Corvinone, this opens with ...",$15
13307,Acinum 2015  Valpolicella Ripasso,87,"A blend of 70% Corvina, 20% Rondinella and 10% Molinara, this has ...",$18
13308,Le Salette 2016  Valpolicella Classico,87,"Made with Corvina, Corvinone, Rondinella and Molinara, this offers aromas of violet, ...",N/A
13309,Guerrieri Rizzardi 2016 Tacchetto  (Bardolino),87,"A blend of Corvina, Rondinella and Merlot, this has aromas reminiscent of ...",$23
13310,Valentina Cubi 2014 Arusnatico  (Valpolicella Ripasso),87,"Made with organically grown Corvina, Rondinella and Molinara grapes, this opens with ...",$38
13311,Santi 2015 Ventale  (Valpolicella Superiore),86,"Aromas of black plum, vanilla and a whiff underbrush lead the nose. ...",$14
13312,Masi Tupungato 2014 Passo Doble Malbec-Corvina Red (Uco Valley),85,"Aromas of commercial soap, cherry and crushed stone are candied, pushy and ...",$15
13313,Valentina Cubi 2010 Morar  (Amarone della Valpolicella),90,Made with 75% Corvina and 25% Corvinone grapes—organically grown and dried for ...,$69
13314,Monte Faustino 2011 Flò Red (Veronese),88,"Made with 90% Corvina and 10% Sangiovese, this opens with subtle aromas ...",N/A
13315,Famiglia Cielo 2015 Appassionatamente Rosso Red (Veneto),87,"A blend of Merlot, Corvina and Sangiovese, this opens with aromas of ...",$17
13316,Allegrini 2012 La Poja Corvina (Veronese),93,"This firmly structured velvety red opens with aromas of black currant, French ...",$95
13317,Allegrini 2011 La Poja Corvina (Veronese),93,"Opulent as well as elegant, this structured red boasts aromas of black ...",$95
13318,Zenato 2009 Cresasso Corvina (Rosso del Veronese),91,"Underbrush, grilled porcini mushroom, leather and ripe dark berry aromas lead the ...",$62
13319,Bolla 2012 Creso Red (Veronese),90,"Baked plum, underbrush, toast and whiffs of exotic spice come together on ...",$25
13320,Sartori 2012 Regolo Corvina (Rosso del Veronese),89,"Made entirely with Corvina, this opens with aromas of black currant, pressed ...",$19
13321,Masi Tupungato 2013 Passo Doble Malbec-Corvina Red (Uco Valley),83,"Rubber, animal and herbal aromas control the nose on this strained blend ...",$13
13322,Bolla 2011 Creso Red (Veronese),90,"Aromas of crushed plum, grilled herbs, game, exotic spice and toast lead ...",$25
13323,Cesari 2010 Jèma Corvina (Veronese),89,"This opens with earthy aromas of tilled earth, overripe fruit, leather and ...",$48
13324,Tommasi 2012 Arele Red (Veronese),87,"A blend of Corvina, Rondinella, Oseleta and Merlot, this juicy wine delivers ...",$17
13325,Zenato 2008 Cresasso Corvina (Veronese),93,"Made entirely with the Corvina grape, this brawny wine conveys aromas of ...",$75
13326,Zenato 2009 Cormì Red (Venezie),88,"This blend of Corvina and Merlot has a smoky nose with plum, ...",$22
13327,Masi 2009 Brolo Campofiorin Red (Veronese),89,"Made with native grapes Corvina, Rondinella e Oseleta, this wine has a ...",N/A
13328,Tommasi 2011 Crearo della Conca d'Oro Red (Veronese),89,"Made with a blend of Corvina, Oseleta and Cabernet Franc, this offers ...",N/A
13329,Allegrini 2009 La Poja Monovitigno Corvina (Veronese),94,"Made from 100% Corvina, this shows the great potential of this native ...",$87
13330,Bolla 2010 Creso Red (Veronese),91,"Made from 65% Corvina and 35% partially dried Cabernet Sauvignon grapes, this ...",$25
13331,Zenato 2007 Cresasso Corvina (Veronese),90,"This is made with 100% Corvina, Veneto's most noble grape. The nose ...",$75
13332,Allegrini 2010 La Grola Red (Veronese),89,"Made from a blend of Corvina, Syrah and Oseleta, this savory wine ...",$32
13333,Masi Tupungato 2010 Passo Doble Malbec-Corvina Red (Uco Valley),84,Stemmy top aromas cover up earthy berry notes. This is grabby in ...,$14
13334,Duca del Frassino 2011 Red (Delle Venezie),82,Here's an easy-drinking blend of Cabernet and Corvina (one of the grapes ...,N/A
13335,Bodega Norton 2017 Altura Malbec (Mendoza),92,"A pitch-black color and initially reduced aromas of cassis, blackberry, damp forest ...",$30
13336,Bodega Norton 2017 Altura Cabernet Franc (Uco Valley),92,"An intense black color is telling, as are aromas of blackberry, olive ...",$30
13337,Bodega Norton 2018 Reserva Chardonnay (Mendoza),87,Briny sea shell and citrus aromas come with a hint of lanolin. ...,$19
13338,Veramar 2017 Estate Bottled Norton (Shenandoah Valley),83,"This wine is deep purple in color, with aromas and flavors of ...",$50
13339,Graham Norton's Own 2017 Pink by Design Rosé (New Zealand),85,"Ultra pale in color, this feather light pink from UK television host ...",$15
13340,Wild Boar 2014 Porton Norton (Virginia),88,Prune and fig are met with walnuts and grape preserves on the ...,$52
13341,Bodega Norton 2015 Privada Family Blend Red (Mendoza),92,"Ripe blackberry and black cherry aromas are a touch candied, with a ...",$25
13342,Bodega Norton 2015 Reserva Malbec (Mendoza),88,Blackberry and spice-cake aromas announce a largely ripe Malbec. Mild astringency from ...,$16
13343,Bodega Norton 2015 Barrel Select Malbec (Mendoza),84,Norton's Britto Series art label wine is regular stuff. Aromas of olive ...,$16
13344,Bodega Norton 2015 D.O.C. Malbec (Luján de Cuyo),87,Ripe berry aromas are a touch raisiny and chocolaty. This mostly feels ...,$15
13345,Bodega Norton 2015 Reserva Chardonnay (Mendoza),85,"With tired aromas of corn and apple, this mature Chardonnay is hardly ...",$17
13346,Bodega Norton 2017 Britto Barrel Select Limited Edition Sauvignon Blanc (Mendoza),86,"The raw, crisp nose is peppery, while this wine feels lean, with ...",$15
13347,Bodega Norton 2017 1895 Colección Torrontés (Argentina),81,This wine is dominated by green tones on the nose. Despite having ...,$9
13348,Invivo 2017 Graham Norton's Own Sauvignon Blanc (Marlborough),87,The Irish celebrity presenter's second vintage in his foray into winemaking offers ...,$15
13349,Casanel NV The Full Nelson Norton (Middleburg),86,"This Port-style dessert wine is lush in aromas and flavors of kirsch, ...",$30
13350,The Williamsburg Winery 2015 Limited Release Norton (Virginia),86,"This wine brings notes of cassis, crushed violet, blueberry and lavender to ...",$39
13351,Bodega Norton 2014 Privada Red (Mendoza),90,"Cola, cool earth and aromas of blackberry and cassis represent the nose ...",$26
13352,New Kent 2014 White Norton Rosé (Virginia),84,"This is an interesting rosé, with a light burnt-orange hue and an ...",$22
13353,Bodega Norton 2014 Reserva Malbec (Mendoza),87,This pumped-up Malbec is black in color and heady on the nose ...,$19
13354,Bodega Norton 2014 Reserva Cabernet Sauvignon (Mendoza),86,"This dark-looking Cabernet smells chunky, raisiny and earthy. In the mouth, it's ...",$19
13355,Bodega Norton 2012 Privada Red (Mendoza),92,"This Bordeaux-style blend screams out friendly, from its warm, earthy bouquet of ...",$26
13356,Bodega Norton 2013 Reserva Malbec (Mendoza),88,"This screaming violet-colored chunkster is big and blocky up front, with aromas ...",$19
13357,Bodega Norton 2013 Privada Red (Mendoza),88,"This opaque, fully extracted blend of Malbec, Merlot and Cabernet Sauvignon smells ...",$25
13358,Bodega Norton 2014 Barrel Select Cabernet Sauvignon (Mendoza),86,"Herbal, tomatoey red-berry aromas lead to a fleshy, fresh palate with barely ...",$14
13359,Bodega Norton 2013 Barrel Select Malbec (Mendoza),87,"Big, blocky black-fruit aromas are reduced and potent. This is quite chunky ...",$14
13360,Mount Pleasant Winery 2008 Port (Augusta),83,"Made from Norton, this Port-style wine is dark and brooding, with cooked-down ...",$20
13361,Bodega Norton 2014 Colección Malbec (Mendoza),88,"Core berry aromas are fresh and solid, while nuances of wild herbs, ...",$11
13362,Bodega Norton 2013 Reserva Chardonnay (Mendoza),86,"Waxy apple aromas are chunky, dusty and a bit choppy. Ditto the ...",$15
13363,Bodega Norton 2012 Reserva Cabernet Sauvignon (Mendoza),90,"Baked, ripe, meaty and dark, with an herbal note, this powerful, solidly ...",$19
13364,Bodega Norton 2013 Colección Varietales Malbec (Mendoza),88,"Grapy aromas are spicy and woody. This is a full, packed truckload ...",$11
13365,Bodega Norton 2011 Barrel Select Cabernet Sauvignon (Mendoza),86,"Spicy, jammy aromas of plum and blackberry are dense yet soft. This ...",$14
13366,Bodega Norton 2012 Barrel Select Malbec (Mendoza),87,"Spunky, youthful aromas of wild berry and currant are aggressive but fresh ...",$14
13367,Veramar 2012 Estate Bottled Norton (Shenandoah Valley),84,"Nervy acids and extra-fine powdery tannins frame flavors of wild berries, crimini ...",$18
13368,Molliver Vineyards 2008 Norton (Virginia),83,"Aromas of black plums, medicinal sour cherries and toasted nuts seem sweet ...",$16
13369,Bodega Norton 2011 Reserva Malbec (Mendoza),88,Raisiny black-fruit aromas are jammy and a clarion indicator of what's to ...,$19
13370,Bodega Norton 2011 Privada Red (Mendoza),93,"As per usual, Privada displays qualities beyond its price point. This version ...",$25
13371,Bodega Norton 2013 Colección Varietales Torrontés (Mendoza),85,Lime and citrus peel aromas are light and innocuous. Juicy on the ...,$11
13372,Cooper Vineyards 2010 Reserve Norton (Virginia),82,"This Norton starts strong with bold aromas of black mission fig, chocolate ...",$25
13373,Bodega Norton 2012 Colección Varietales Malbec (Mendoza),86,"While this is a generic red wine, it's a good one. Cherry, ...",$10
13374,Mount Pleasant Winery 2009 Estates Norton (Missouri),85,The nose on this Norton is an admixture of underbrush and dark ...,$31
13375,Mount Pleasant Winery 2009 Bethlehem Valley Norton (Missouri),82,This smells like warm chocolate ganache spread over layers of vanilla buttercream ...,$28
13376,Mount Pleasant Winery NV Dry Norton (Missouri),82,"A scent of tar hits the nose first, followed by whiffs of ...",$12
13377,Bodega Norton 2011 Colección Varietales Cabernet Sauvignon (Mendoza),86,"For a basic value-priced wine, this shows plenty of oak via marshmallow, ...",$10
13378,Bodega Norton 2010 Barrel Select Cabernet Sauvignon (Mendoza),90,"Immediately this clicks. The nose is full of ripe, smooth blackberry and ...",$13
13379,Bodega Norton 2012 Colección Varietales Moscato (Mendoza),84,This basic Moscato offers a mix of powdery tropical fruit aromas and ...,$10
13380,Bodega Norton 2010 Privada Red (Mendoza),91,"Once again, this Malbec-Merlot-Cabernet Sauvignon blend from Norton excels. The nose is ...",$23
13381,Bodega Norton 2010 Barrel Select Malbec (Mendoza),87,"Punchy black-cherry and herb aromas form a clean, honest greeting. The wine ...",$13
13382,Bodega Norton 2010 Reserva Malbec (Mendoza),92,"Opaque purple and thick in the glass, this wine has inky, supercharged ...",$18
13383,Bodega Norton 2010 Reserva Cabernet Sauvignon (Mendoza),90,Norton Reserva is one of Argentina's best Cabernetss for the money. This ...,$18
13384,Montelle 2009 Norton (Augusta),86,This smells like red roses were muddled with Dr. Pepper and a ...,$22
13385,Augusta Winery 2009 Norton (Augusta),85,Tight-lipped aromas of golden fig and dried strawberry are underpinned by a ...,$18
13386,Mount Pleasant Winery 2008 Bethlehem Valley Norton (Missouri),85,"Alluring aromas of tobacco, forest floor, smoking incense and chocolate are well ...",$25
13387,Veramar 2008 Estate Bottled Norton (Shenandoah Valley),85,"Funky and intriguing on the nose, this proffers scents of narcissus and ...",$39
13388,Mount Pleasant Winery 2008 Estates Norton (Missouri),84,"Soft on entrance, this gains acidic steam across the palate, which drives ...",$35
13389,Parras Vinhos 2018 Cavalo Branco Vinhas Velhas Red (Tejo),91,A blend of grapes including Touriga Nacional and Alicante Bouschet gives a ...,$12
13390,Santos & Seixo 2016 Santos da Casa Reserva Red (Alentejano),91,The warm tones of the Alentejo are very evident in this wine ...,$18
13391,Casa Relvas 2018 Herdade de São Miguel Colheita Seleccionada Red (Alentejano),90,"A bold, ripe wine that is full of black fruits and structured ...",$15
13392,Christie's 2017 Quinta Dona Mafalda A.B. Alicante Bouschet (Douro),89,This is a curious choice of grape for a Douro wine. As ...,$27
13393,DFJ Vinhos 2018 Aluado Alicante Bouschet (Lisboa),88,"In Lisboa, the Alicante Bouschet, whose spiritual home is the warmer Alentejo, ...",$15
13394,Monte da Ravasqueira 2017 Guarda Rios Gold Edition Red (Alentejano),88,"This is a limited edition wine, full of black fruits and dense ...",$16
13395,Casa Santos Lima 2018 Valcatrina Red (Alentejano),86,"An earthy, spicy wine that has exuberant Alicante Bouschet to give it ...",$15
13396,Dona Maria-Júlio Bastos 2014 Júlio B. Bastos Grande Reserva Alicante Bouschet (Alentejo),93,"Pure Alicante Bouschet, now mature, reveals the depths of flavor of this ...",$145
13397,Casa Relvas 2017 Herdade de São Miguel Reserva Red (Alentejano),93,This is a powerful wine with big tannins and dense black fruits. ...,$35
13398,Ribafreixo 2015 Gáudio Reserva Red (Alentejo),93,"This limited production wine, a blend of Touriga Nacional and Alicante Bouschet, ...",$30
13399,Encostas de Estremoz 2016 Quinta da Esperença Reserva Red (Alentejano),91,A blend with a high proportion of Alicante Bouschet gives a wine ...,$20
13400,Casa Relvas 2017 Herdade de São Miguel Escolha dos Enólogos Red (Alentejano),91,"This winemaker's selection is a blend of Alicante Bouschet, Touriga Nacional and ...",$23
13401,Ribafreixo 2015 Gáudio Clássico Red (Alentejo),91,"With a year in wood, this is a richly structured wine. Its ...",$18
13402,Fiuza 2017 Silent Oak Reserva Red (Tejo),90,The blend of Touriga Nacional and Alicante Bouschet is firmly structured with ...,$19
13403,Ribafreixo 2016 Pato Frio Editon Red (Alentejano),90,"This lightly structured wine has perfumed, juicy red fruits and a more ...",$13
13404,Casa Agricola Santos Jorge 2017 Morgado da Canita Red (Alentejano),88,"This juicy, red fruit-flavored wine is an immediately attractive blend of Trincadeira, ...",$9
13405,Encostas de Estremoz 2017 Quinta da Esperanca Red (Alentejano),88,"A smoothly textured wine, this is ripe with black berry fruits. Succulent ...",N/A
13406,Quinta do Casal Branco 2018 Lobo e Falcão Red (Tejo),88,"A blend of four grapes, including Alicante Bouschet and Touriga Nacional, this ...",$13
13407,Adega Cooperativa de Borba 2016 Castelo de Borba Red (Alentejo),87,"A typical southern blend of Aragonez, Alicante Bouschet and Syrah shows well ...",$8
13408,Grey Stack 2016 Four Brothers Vineyard Grenache (Bennett Valley),92,"This is a tiny-production field blend based around the main variety, with ...",$40
13409,Enkidu 2016 Old Vine Zinfandel (Sonoma Valley),92,"This thick rich wine benefits from the additions of 15% Carignane, 6% ...",$25
13410,Seghesio 2016 Pagani Heritage Grower Series Zinfandel (Sonoma Valley),95,"From a historic site comes this well-made wine, which includes 22% Alicante ...",$48
13411,Falua 2016 Conde Vimioso Sommelier Edition Red (Tejo),91,"This is a powerful wine, rich in tannins and with big black-fruit ...",$30
13412,Carlisle 2016 Pagani Ranch Zinfandel (Sonoma Valley),93,"Blended with 5% Alicante Bouschet, the Zin in this wine comes from ...",$47
13413,Herdade do Rocim 2015 Sommelier Edition Red (Alentejano),93,Produced this year with sommelier Arnaud Vallet of the two Michelin starred ...,$45
